text,label,source,type
"J'ai une question de droit des affaires OHADA sur : lorsqu’une entreprise établit des états financiers consolidés, les commissaires aux comptes certifient que ces",droit_commercial,"Code Bleu OHADA, art. 100",query_variant
"Les états financiers consolidés régulièrement approuvés, le rapport de gestion de l’ensemble consolidé ainsi que le rapport du commissaire aux comptes font l’objet, de la part de l’entreprise qui a établi les comptes consolidés, d’une publicité effectuée selon les modalités prévues par l’article 73 du présent Acte Uniforme.",droit_commercial,"Code Bleu OHADA, art. 101",article
"J'ai une question de droit des affaires OHADA sur : les états financiers consolidés régulièrement approuvés, le rapport de gestion de l’ensemble consolidé ainsi",droit_commercial,"Code Bleu OHADA, art. 101",query_variant
Le tableau d’activité et de résultats prévu à l’article 74 ci-dessus indique le montant net du chiffre d’affaires et le résultat des activités ordinaires avant impôts de l’ensemble consolidé. Chacun des postes du tableau comporte l’indication du chiffre relatif au poste correspondant de l’exercice précédent et du premier semestre de cet exercice. Le rapport d’activité semestriel commente les données relatives au chiffre d’affaires et au résultat du premier semestre. Il décrit également l’activité de l’ensemble consolidé au cours de cette période ainsi que l’évolution prévisible de cette activi,droit_fiscal,"Code Bleu OHADA, art. 102",article
Quelles sont les règles applicables en matière de : le tableau d’activité et de résultats prévu à l’article 74 ci-dessus indique le montant,droit_fiscal,"Code Bleu OHADA, art. 102",query_variant
"L’établissement et la présentation des états financiers combinés obéissent aux règles prévues en matière de comptes consolidés, sous réserve des dispositions des articles 105 à 109 ci-après.",droit_commercial,"Code Bleu OHADA, art. 104",article
Quelles sont les règles applicables en matière de : l’établissement et la présentation des états financiers combinés obéissent aux règles prévues en matière,droit_commercial,"Code Bleu OHADA, art. 104",query_variant
"Le périmètre de combinaison englobe toutes les entreprises d’une même région de l’espace OHADA satisfaisant à des critères d’unicité et de cohésion caractérisant l’ensemble économique formé, quels que soient leur activité, leur forme juridique ou leur objet, lucratif ou non.",droit_commercial,"Code Bleu OHADA, art. 105",article
J'ai une question de droit des affaires OHADA sur : le périmètre de combinaison englobe toutes les entreprises d’une même région de l’espace ohada,droit_commercial,"Code Bleu OHADA, art. 105",query_variant
"Les éléments objectifs visés à l’article 103, dernier alinéa ci-dessus, consistent en des critères d’unicité et de cohésion pouvant relever des cas suivants : • entreprises dirigées par une même personne morale ou par un même groupe de personnes ayant des intérêts communs ; • entreprises appartenant aux secteurs coopératif ou mutualiste et constituant un ensemble homogène à stratégie et direction communes ; • entreprises faisant partie d’un même ensemble, non rattachées juridiquement à la société holding mais ayant la même activité et étant placées sous la même autorité ; • entreprises ayant e",droit_commercial,"Code Bleu OHADA, art. 106",article
"En droit commercial OHADA, que se passe-t-il quand les éléments objectifs visés à l’article 103, dernier alinéa ci-dessus, consistent en des critères",droit_commercial,"Code Bleu OHADA, art. 106",query_variant
"Lorsque le lien de capital entre deux ou plusieurs entreprises dont les comptes sont combinés est d’un niveau suffisant pour justifier la consolidation entre elles, il est maintenu au bilan combiné les écarts d’évaluation et d’acquisition inscrits dans les comptes consolidés.",droit_commercial,"Code Bleu OHADA, art. 108",article
J'ai une question de droit des affaires OHADA sur : lorsque le lien de capital entre deux ou plusieurs entreprises dont les comptes sont,droit_commercial,"Code Bleu OHADA, art. 108",query_variant
L’État annexé des comptes combinés précise notamment : • la nature des liens à l’origine de l’établissement des comptes combinés ; • la liste des entreprises incluses dans le périmètre de combinaison et les modalités de détermination de ce périmètre ; • la qualité des ayants droit aux capitaux propres et des éventuels bénéficiaires d’intérêts minoritaires ; • les régimes de taxation des résultats inhérents aux diverses formes juridiques des entreprises incluses dans le périmètre de combinaison.,droit_commercial,"Code Bleu OHADA, art. 109",article
J'ai une question de droit des affaires OHADA sur : l’état annexé des comptes combinés précise notamment : • la nature des liens à,droit_commercial,"Code Bleu OHADA, art. 109",query_variant
"Les états financiers combinés font l’objet d’un rapport sur la gestion de l’ensemble combiné, et d’une certification du ou des commissaires aux comptes, suivant les mêmes principes et modalités que ceux prévus pour les états financiers consolidés.",droit_commercial,"Code Bleu OHADA, art. 110",article
Quelles sont les règles applicables en matière de : les états financiers combinés font l’objet d’un rapport sur la gestion de l’ensemble combiné,droit_commercial,"Code Bleu OHADA, art. 110",query_variant
"Encourent une sanction pénale les entrepreneurs individuels et les dirigeants sociaux qui : • n’auront pas, pour chaque exercice social, dressé l’inventaire et établi les états financiers annuels ainsi que, le cas échéant, le rapport de gestion et le bilan social ; • auront sciemment, établi et communiqué des états financiers ne délivrant pas une image fidèle du patrimoine, de la situation financière et du résultat de l’exercice. Les infractions prévues par le présent Acte uniforme seront punies conformément aux dispositions du Droit pénal en vigueur dans chaque Etat-partie. Titre IV — Des dis",droit_commercial,"Code Bleu OHADA, art. 111",article
"En droit commercial OHADA, que se passe-t-il quand encourent une sanction pénale les entrepreneurs individuels et les dirigeants sociaux qui : •",droit_commercial,"Code Bleu OHADA, art. 111",query_variant
Sont abrogées à compter de la date d’entrée en vigueur du présent Acte Uniforme et de son Annexe toutes dispositions contraires.,droit_commercial,"Code Bleu OHADA, art. 112",article
"En droit commercial OHADA, que se passe-t-il quand sont abrogées à compter de la date d’entrée en vigueur du présent acte uniforme",droit_commercial,"Code Bleu OHADA, art. 112",query_variant
"Le présent Acte Uniforme auquel est annexé le Système comptable OHADA sera publié au Journal Officiel de l’OHADA et des États-parties. Il entrera en vigueur : • pour les « comptes personnels des entreprises », le 1er janvier 2001 : opérations et comptes de l’exercice ouvert à cette date ; • pour les « comptes consolidés » et les « comptes combinés » le 1er janvier 2002 : opérations et comptes de l’exercice ouvert à cette date. DROIT DE CONTRATS DE TRANSPORT Chapitre I — Champ d’application et définitions",droit_commercial,"Code Bleu OHADA, art. 113",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : le présent acte uniforme auquel est annexé le système comptable ohada sera publié au,droit_commercial,"Code Bleu OHADA, art. 113",query_variant
